gene
RBP7 (116362)
MTUS1 (57509)
NRSN2 (80023)
METTL7B (196410)
PDLIM2 (64236)
CNN1 (1264)
ATP1A3 (478)
SEL1L3 (23231)
NIBAN1 (116496)
KCNG1 (3755)
ISG20 (3669)
C8orf88 (100127983)
SYNC (81493)
FSTL3 (10272)
NECTIN2 (5819)
TMEM200A (114801)
PLEKHO1 (51177)
EPN3 (55040)
NECTIN4 (81607)
GABARAPL1 (23710)
SYNPO (11346)
MYO1E (4643)
TRAF3IP3 (80342)
SLC16A2 (6567)
SPTSSB (165679)
P2RY8 (286530)
TMEM184A (202915)
MGMT (4255)
IGLL1 (3543)
LTB (4050)
WNK2 (65268)
DNM1 (1759)
CST1 (1469)
GSTA4 (2941)
GOLGA8A (23015)
CD59 (966)
TEAD1 (7003)
ETV1 (2115)
GPAT3 (84803)
APBB1 (322)
IFI27L2 (83982)
FGFR3 (2261)
AHR (196)
CDH17 (1015)
EVI2B (2124)
PLCB4 (5332)
SMO (6608)
EPHA1 (2041)
CACNG4 (27092)
ARHGEF16 (27237)
EPHX1 (2052)
MAPK13 (5603)
CD200 (4345)
RHOBTB3 (22836)
PVR (5817)
RTL8A (26071)
CDKN2C (1031)
PTPRK (5796)
GALNT5 (11227)
IGLL5 (100423062)
MAGEH1 (28986)
CMTM3 (123920)
AGR3 (155465)
PREX1 (57580)
LAIR1 (3903)
ABLIM1 (3983)
TMEM176A (55365)
FAM171A1 (221061)
NEBL (10529)
CXADR (1525)
ATP8B2 (57198)
BTG2 (7832)
TOM1L1 (10040)
FHOD3 (80206)
HSPB6 (126393)
CSRP1 (1465)
UGT8 (7368)
SLC16A5 (9121)
KIF5C (3800)
ERAP2 (64167)
ZNF185 (7739)
BLNK (29760)
KITLG (4254)
ACAP1 (9744)
HMGN5 (79366)
DTX1 (1840)
RTN1 (6252)
RNF43 (54894)
PSAT1 (29968)
CAMK1 (8536)
CTSB (1508)
ST3GAL6 (10402)
KRT20 (54474)
VPREB3 (29802)
SLIT3 (6586)
ASPHD1 (253982)
CGREF1 (10669)
RHOF (54509)
MAGED1 (9500)
PHLDB1 (23187)
TCEA3 (6920)
SPRY4 (81848)
TMBIM1 (64114)
GSTO2 (119391)
HOXB3 (3213)
NPIPA8 (101059953)
ATF7IP2 (80063)
PRODH (5625)
TENM2 (57451)
NETO2 (81831)
CTSK (1513)
BSPRY (54836)
DUSP5 (1847)
PDE10A (10846)
KCNH2 (3757)
SLC12A7 (10723)
MAOA (4128)
PLEKHA7 (144100)
LARGE2 (120071)
UPK1B (7348)
SEPTIN6 (23157)
MS4A1 (931)
H2AC18 (8337)
EPS8L3 (79574)
RGS2 (5997)
PARVA (55742)
RHBDF1 (64285)
ACSS1 (84532)
SLC27A2 (11001)
CCDC69 (26112)
CYGB (114757)
SNX10 (29887)
ANGPTL4 (51129)
CERCAM (51148)
ZG16B (124220)
IGFBPL1 (347252)
UBA7 (7318)
IL13RA1 (3597)
SYT1 (6857)
FAM107B (83641)
GPR1 (2825)
TCEAL7 (56849)
CCBE1 (147372)
SHISA4 (149345)
APCDD1 (147495)
IQCJ-SCHIP1 (29970)
LPCAT2 (54947)
CAVIN2 (8436)
HAS3 (3038)
HHEX (3087)
KIAA0040 (9674)
TMEM40 (55287)
APBA2 (321)
NCF2 (4688)
BCAR1 (9564)
PCP4 (5121)
HGF (3082)
SEMA3F (6405)
ADAMTS12 (81792)
NFASC (23114)
H2AW (92815)
STARD10 (10809)
CERS4 (79603)
BHLHE41 (79365)
GLIPR2 (152007)
SPI1 (6688)
CD55 (1604)
MCF2L (23263)
RRAS (6237)
KDM5D (8284)
ADAMTSL4 (54507)
VLDLR (7436)
ITM2C (81618)
RENBP (5973)
BIK (638)
TSPAN12 (23554)
MOK (5891)
USH1C (10083)
GSDMD (79792)
LRMDA (83938)
NRROS (375387)
HS6ST2 (90161)
GOLT1A (127845)
MEGF6 (1953)
ERBB2 (2064)
PTK2B (2185)
PRR5L (79899)
EPB41L1 (2036)
CLIP3 (25999)
RTL8B (441518)
SELPLG (6404)
IFIT1 (3434)
SLC12A8 (84561)
OAS3 (4940)
MANSC1 (54682)
SLC16A4 (9122)
DLX5 (1749)
SAT1 (6303)
CPM (1368)
FARP1 (10160)
KLK11 (11012)
MILR1 (284021)
MITF (4286)
MPP1 (4354)
UACA (55075)
ZBED2 (79413)
CLGN (1047)
RASSF8 (11228)
CACNA2D4 (93589)
CD163L1 (283316)
RUBCNL (80183)
SMOC1 (64093)
KIT (3815)
PARVG (64098)
AFAP1L2 (84632)
PTGS1 (5742)
NEDD9 (4739)
GJB5 (2709)
ADAM8 (101)
CMTM7 (112616)
PHGR1 (644844)
SLC2A10 (81031)
HR (55806)
AC055839.2 (728392)
LCK (3932)
KRBOX1 (100506243)
SEPTIN1 (1731)
CACNA2D1 (781)
TMC5 (79838)
NLRP1 (22861)
BDNF (627)
IGSF3 (3321)
MTARC1 (64757)
ARHGAP22 (58504)
PRNP (5621)
MT1A (4489)
CNKSR1 (10256)
SKAP1 (8631)
GPX1 (2876)
FABP3 (2170)
ARHGAP9 (64333)
MTSS1 (9788)
PTPRZ1 (5803)
NCALD (83988)
FUT3 (2525)
TBX2 (6909)
MT1M (4499)
PPP1R13L (10848)
BDH1 (622)
TLE2 (7089)
STEAP1B (256227)
OLFML2B (25903)
MYC (4609)
TAGLN3 (29114)
IL16 (3603)
STAT6 (6778)
ARSL (415)
FZD6 (8323)
GYG2 (8908)
P2RX5 (5026)
IL20RB (53833)
PPP1R3C (5507)
CEACAM1 (634)
GNB4 (59345)
CTSC (1075)
DTNA (1837)
PTPRU (10076)
WNT10A (80326)
FABP1 (2168)
NECTIN3 (25945)
SUSD3 (203328)
ZNF528 (84436)
PDZRN3 (23024)
ME3 (10873)
DMTN (2039)
KDF1 (126695)
NPTX1 (4884)
B3GNT5 (84002)
EML1 (2009)
ITGA1 (3672)
SPANXB1 (728695)
BHLHE40 (8553)
ADAMTSL1 (92949)
DAPP1 (27071)
EXT1 (2131)
ITGB8 (3696)
TSPAN5 (10098)
GRAMD1B (57476)
ELL2 (22936)
MARCKSL1 (65108)
LZTS1 (11178)
CAPN8 (388743)
CXCL3 (2921)
AXIN2 (8313)
GATM (2628)
BICDL1 (92558)
COBL (23242)
C4orf48 (401115)
FBLN5 (10516)
TM4SF18 (116441)
PLA2G4A (5321)
LIPH (200879)
PRKCB (5579)
H4C11 (8363)
KCNS3 (3790)
DLX1 (1745)
TCEAL4 (79921)
ARSJ (79642)
ADGRE5 (976)
CHST15 (51363)
PCSK6 (5046)
FAS (355)
SPOCK2 (9806)
CDC42EP3 (10602)
CYTIP (9595)
CHI3L2 (1117)
BCL2 (596)
UBE2L6 (9246)
PCDH18 (54510)
ZNF532 (55205)
CARD10 (29775)
SLC22A17 (51310)
CRYBG1 (202)
SP100 (6672)
ANK3 (288)
ARNT2 (9915)
SLC7A7 (9056)
RIMKLB (57494)
SLAMF7 (57823)
GLRX (2745)
SMIM24 (284422)
JUNB (3726)
LY75 (4065)
ASCL1 (429)
PLCG2 (5336)
B3GALNT1 (8706)
IFIT2 (3433)
C14orf132 (56967)
APOL3 (80833)
VCAM1 (7412)
CYP4F11 (57834)
GPR160 (26996)
PDGFA (5154)
PLEKHG4 (25894)
SOCS2 (8835)
ADORA2B (136)
ARHGEF25 (115557)
CHRDL1 (91851)
A4GALT (53947)
FGF13 (2258)
TM4SF19 (116211)
ITGB7 (3695)
ADAMTS2 (9509)
DSC3 (1825)
VWA1 (64856)
SLC14A1 (6563)
OLFML2A (169611)
IRX3 (79191)
ITGA7 (3679)
ZBED6CL (113763)
BAIAP2L1 (55971)
VGLL3 (389136)
GALM (130589)
TACC2 (10579)
SLC37A2 (219855)
EPHB6 (2051)
TBC1D2 (55357)
RNF212 (285498)
PIMREG (54478)
PLCXD2 (257068)
TSPAN4 (7106)
HAS2 (3037)
UNC5B (219699)
ZEB1 (6935)
EYA4 (2070)
TRIM16L (147166)
KCNQ2 (3785)
PDGFB (5155)
MYO15B (80022)
RRAGD (58528)
SOCS3 (9021)
MDFIC (29969)
FUOM (282969)
GRAMD2B (65983)
TGFB1 (7040)
BIN1 (274)
THSD4 (79875)
CYB5A (1528)
HOXB8 (3218)
ARHGEF35 (445328)
MTSS2 (92154)
ALDH1L2 (160428)
SLFN5 (162394)
EPHB4 (2050)
THNSL2 (55258)
NPTX2 (4885)
MICA (100507436)
CHCHD10 (400916)
MAP1A (4130)
DST (667)
TSC22D3 (1831)
TMTC1 (83857)
HGD (3081)
DBNDD1 (79007)
MIF (4282)
KRTAP2-3 (730755)
SLCO3A1 (28232)
NMNAT2 (23057)
PLXNB3 (5365)
CBR3 (874)
POF1B (79983)
TM4SF4 (7104)
TCEAL8 (90843)
C1QTNF1 (114897)
GLMP (112770)
SAMD11 (148398)
MAL (4118)
ETV5 (2119)
TNS1 (7145)
LRIG1 (26018)
SLCO1B3 (28234)
GLT8D2 (83468)
FCGR2A (2212)
HOXD10 (3236)
DHRS9 (10170)
DPYSL5 (56896)
UGT1A10 (54575)
RNF182 (221687)
AFAP1L1 (134265)
SEMA6B (10501)
FAM241B (219738)
DAAM2 (23500)
ANGPT1 (284)
ABCA3 (21)
SPRY1 (10252)
RNF157 (114804)
PSD4 (23550)
CEBPD (1052)
MACC1 (346389)
MAGEA10 (4109)
EYA2 (2139)
LRP3 (4037)
PDLIM3 (27295)
HACD1 (9200)
RIPOR2 (9750)
YBX2 (51087)
HBEGF (1839)
TSPOAP1 (9256)
C16orf74 (404550)
PLCD3 (113026)
BCL11A (53335)
GEM (2669)
RASSF5 (83593)
RASSF2 (9770)
CFD (1675)
PTMS (5763)
CHPF (79586)
RPP25 (54913)
ESPN (83715)
NGEF (25791)
HDAC9 (9734)
PHYHD1 (254295)
STMN2 (11075)
PIEZO2 (63895)
SH3RF2 (153769)
RRAD (6236)
ADAMTS9 (56999)
SEPTIN3 (55964)
RAB33A (9363)
TSPAN6 (7105)
C1orf210 (149466)
FOSL2 (2355)
UBASH3B (84959)
DEPP1 (11067)
CPS1 (1373)
SSH3 (54961)
RIN2 (54453)
MECOM (2122)
DOK3 (79930)
NKD2 (85409)
STAT5A (6776)
DPYSL4 (10570)
HNF1B (6928)
DNAH14 (127602)
GJC1 (10052)
KCNAB2 (8514)
CITED2 (10370)
DPYD (1806)
TTC39A (22996)
SSBP2 (23635)
OCLN (100506658)
LIMA1 (51474)
CSGALNACT1 (55790)
PPP1R14C (81706)
IL11 (3589)
INPP4B (8821)
GPC6 (10082)
ZNF703 (80139)
SLC43A1 (8501)
C1QL1 (10882)
PLS1 (5357)
SMIM10 (644538)
ULBP2 (80328)
TNFRSF1B (7133)
HBA1 (3039)
ADRB2 (154)
POGLUT3 (143888)
EPHB3 (2049)
PPP2R2C (5522)
S100A3 (6274)
GFRA1 (2674)
SMPDL3B (27293)
AMOTL1 (154810)
ANXA4 (307)
PAX6 (5080)
DCDC2 (51473)
KCTD15 (79047)
C4BPB (725)
S1PR3 (1903)
PLEC (5339)
SPTBN2 (6712)
ATP10A (57194)
TNFAIP6 (7130)
IGF2BP3 (10643)
BARX1 (56033)
HPDL (84842)
ATP9A (10079)
PRR16 (51334)
NUDT11 (55190)
CA8 (767)
PIK3CD (5293)
PTP4A3 (11156)
FCHO1 (23149)
GAS1 (2619)
RCN1 (5954)
KCNE3 (10008)
ITGB1 (3688)
AFF3 (3899)
PDE4B (5142)
TNFRSF1A (7132)
SERPINB9 (5272)
ESM1 (11082)
NEFH (4744)
NAV3 (89795)
MAGEB2 (4113)
MAP3K7CL (56911)
RUNX2 (860)
SYNE1 (23345)
CHST3 (9469)
EMC10 (284361)
H2AC19 (723790)
ARRB1 (408)
CTSD (1509)
EPSTI1 (94240)
BICDL2 (146439)
CCL3 (6348)
HCST (10870)
HOPX (84525)
SAMSN1 (64092)
MMP17 (4326)
CXCL14 (9547)
CD274 (29126)
MKRN3 (7681)
CLCF1 (23529)
SHROOM3 (57619)
GSTM4 (2948)
SORBS3 (10174)
HEY1 (23462)
PAX5 (5079)
PRKAR2B (5577)
TPPP3 (51673)
SYT7 (9066)
NAV1 (89796)
TOR4A (54863)
TNFAIP3 (7128)
PRKCZ (5590)
NMI (9111)
SYP (6855)
NGF (4803)
MICALL2 (79778)
HBA2 (3040)
RGS20 (8601)
PARM1 (25849)
PLCB2 (5330)
ANXA10 (11199)
SLC35D2 (11046)
IL1RAP (3556)
PKIA (5569)
UCN2 (90226)
MMP28 (79148)
NCS1 (23413)
GAGE2A (729447)
EVA1B (55194)
NCEH1 (57552)
LTBP3 (4054)
GPR143 (4935)
CRISPLD1 (83690)
TOX (9760)
SOX4 (6659)
NAPRT (93100)
SLC29A2 (3177)
CNTN1 (1272)
S100A7 (6278)
AOPEP (84909)
SATB1 (6304)
RHPN1 (114822)
REEP2 (51308)
ZNF608 (57507)
BLK (640)
HLA-E (3133)
SYNM (23336)
FGF5 (2250)
ZFP36L1 (677)
TCF7 (6932)
NR4A1 (3164)
RNF130 (55819)
GADD45B (4616)
RAB3B (5865)
PMAIP1 (5366)
CCDC88C (440193)
LRATD1 (151354)
AFAP1 (60312)
DNALI1 (7802)
PPFIBP2 (8495)
NAV2 (89797)
ZNF711 (7552)
NEO1 (4756)
HOMER3 (9454)
TUFT1 (7286)
CPLX2 (10814)
CEMIP2 (23670)
DIRAS1 (148252)
ADORA1 (134)
TMPRSS3 (64699)
RGS5 (8490)
SLC16A6 (9120)
ST3GAL5 (8869)
ADAM9 (8754)
STAC (6769)
CXXC5 (51523)
ITGAV (3685)
LYL1 (4066)
CRYBG2 (55057)
TLE4 (7091)
QSOX1 (5768)
RGCC (28984)
TRIM47 (91107)
HSD17B2 (3294)
MUC16 (94025)
SNURF (8926)
