run,fold,epoch,train_loss,val_loss,val_auc,val_f1,lr
v2_bio,0,1,0.5842483438413816,0.718752495685027,0.6286501939963243,0.06451612903225806,0.001
v2_bio,0,2,0.5629344042079325,0.6659793474187898,0.6426383500102103,0.6926070038910506,0.001
v2_bio,0,3,0.5546714795086608,0.736203321770056,0.5869920359403716,0.109375,0.001
v2_bio,0,4,0.5501700195704202,0.7423320504563364,0.6299775372677149,0.125,0.001
v2_bio,0,5,0.5487655617735736,0.652561624251788,0.6787829283234633,0.7458745874587459,0.001
v2_bio,0,6,0.5458056643644549,0.6571538104346736,0.6520318562385133,0.7159533073929961,0.001
v2_bio,0,7,0.5465068665112753,0.7524248758951823,0.6069021850112315,0.18045112781954886,0.001
v2_bio,0,8,0.5478230191094894,0.8284987027372294,0.5959771288544006,0.016666666666666666,0.001
v2_bio,0,9,0.5455547815996403,0.6714419559459781,0.6593832958954461,0.6285714285714286,0.001
v2_bio,0,10,0.5398820729347941,0.6735180195291244,0.6735756585664693,0.5989847715736041,0.001
v2_bio,0,11,0.5464760152100469,0.66300228934976,0.6872575045946497,0.743421052631579,0.001
v2_bio,0,12,0.5438739528966349,0.642311665549207,0.6922605676945068,0.7272727272727273,0.001
v2_bio,0,13,0.5440446187659325,0.7070943467059538,0.6920053093730856,0.4025157232704403,0.001
v2_bio,0,14,0.5459558545442244,0.6353252491547694,0.6937921176230345,0.75,0.001
v2_bio,0,15,0.5405036034087078,0.6359899625256287,0.6921584643659383,0.7445255474452555,0.001
v2_bio,0,16,0.5411368243088298,1.0577922745130548,0.5373698182560751,0.016666666666666666,0.001
v2_bio,0,17,0.5387212290979837,0.6352919820529311,0.6997141106800081,0.7432950191570882,0.001
v2_bio,0,18,0.5358762525107217,1.0808158419025478,0.5332856851133346,0.016666666666666666,0.001
v2_bio,0,19,0.5395999606125378,0.6999621082894245,0.7010414539513987,0.7398119122257053,0.001
v2_bio,0,20,0.5647495658961743,0.6454773803255451,0.6698999387380028,0.7054263565891473,0.001
v2_bio,0,21,0.5381168806458526,0.6363374558254261,0.698080457422912,0.7392996108949417,0.001
v2_bio,0,22,0.5357062887390559,0.6616648963434779,0.6928731876659179,0.6336633663366337,0.001
v2_bio,0,23,0.5405817069080491,0.6411371468311519,0.6993056973657341,0.694560669456067,0.001
v2_bio,0,24,0.5364987428710455,0.6540625961265754,0.6926689810087809,0.738255033557047,0.001
v2_bio,0,25,0.5378641084871905,0.6311310298407256,0.6971615274657953,0.7561837455830389,0.001
v2_bio,0,26,0.5388759126659014,0.7011242624539048,0.6837859914233205,0.4539877300613497,0.001
v2_bio,0,27,0.5290378633306649,0.6355505511535341,0.7002246273228506,0.7448275862068966,0.001
v2_bio,0,28,0.5338030548187968,0.6458242473317616,0.6882785378803349,0.6896551724137931,0.001
v2_bio,0,29,0.5326975784284983,0.6429870354002388,0.6977741474372063,0.7474747474747475,0.001
v2_bio,0,30,0.538179529111639,0.6390984710769274,0.7007351439656933,0.7058823529411765,0.001
v2_bio,0,31,0.5297546759444365,0.6281666067702261,0.7023687972227896,0.7424242424242424,0.0005
v2_bio,0,32,0.5300408836614697,0.6283447872939988,0.702675107208495,0.7436823104693141,0.0005
v2_bio,0,33,0.5281452109337692,0.6353464743391198,0.70165407392281,0.7196652719665272,0.0005
v2_bio,0,34,0.5320885549958798,0.6308010964844357,0.7008372472942618,0.7309236947791165,0.0005
v2_bio,0,35,0.5311104464447068,0.6265078231469908,0.7039003471513172,0.7490636704119851,0.0005
v2_bio,0,36,0.5309674118104061,0.6285504891504696,0.7015519705942413,0.7526881720430108,0.0005
v2_bio,0,37,0.530789174788231,0.6492443654074598,0.7022666938942209,0.6666666666666666,0.0005
v2_bio,0,38,0.5242196325157018,0.6335948687880787,0.7016540739228099,0.7346938775510204,0.0005
v2_bio,0,39,0.5292148908555979,0.7369049769728931,0.6385542168674698,0.3087248322147651,0.0005
v2_bio,0,40,0.5326736069815978,0.6708144358734587,0.6968552174800899,0.5684210526315789,0.0005
v2_bio,0,41,0.5291424619071612,0.6258983185042196,0.7002246273228507,0.732824427480916,0.0005
v2_bio,0,42,0.5259111801992935,0.6410966654915121,0.6949152542372882,0.6978723404255319,0.0005
v2_bio,0,43,0.5297095625413125,0.6739496069761058,0.6909332244231162,0.582010582010582,0.0005
v2_bio,0,44,0.5268919781413954,0.6255624590821527,0.7032877271799062,0.7301587301587301,0.0005
v2_bio,0,45,0.5316770803330756,0.7531037923708483,0.689095364508883,0.21739130434782608,0.0005
v2_bio,0,46,0.528241556416296,0.6248406225176,0.7031856238513375,0.735632183908046,0.0005
v2_bio,0,47,0.5259006006631709,0.6247458529116502,0.7059424137226873,0.7421875,0.00025
v2_bio,0,48,0.5271293212681772,0.6306851135557564,0.7049213804370021,0.7295081967213115,0.00025
v2_bio,0,49,0.5236652103451751,0.6280037775561584,0.7082907902797632,0.7456445993031359,0.00025
v2_bio,0,50,0.5254219882091935,0.6715690389794496,0.684704921380437,0.5863874345549738,0.00025
v2_bio,0,51,0.5269404865454034,0.6227250028012404,0.7064529303655299,0.7443609022556391,0.00025
v2_bio,0,52,0.5236429457299627,0.6684630593257164,0.6957320808658363,0.5789473684210527,0.00025
v2_bio,0,53,0.5241566284141105,0.6643260818215745,0.7041045538084542,0.6185567010309279,0.00025
v2_bio,0,54,0.5246762975906214,0.6363633212758534,0.7051255870941393,0.7186147186147186,0.00025
v2_bio,0,55,0.5241916643598149,0.6236421433254261,0.7086992035940372,0.7375886524822695,0.00025
v2_bio,0,56,0.5266247594052486,0.6340227032182228,0.7079844802940576,0.7327586206896551,0.00025
v2_bio,0,57,0.5243948486255992,0.621493783163194,0.7084949969369001,0.7413127413127413,0.00025
v2_bio,0,58,0.5260910906598771,0.6241864636169737,0.7088013069226057,0.7421875,0.00025
v2_bio,0,59,0.5200227158784657,0.6310250391414509,0.7073718603226465,0.7364016736401674,0.00025
v2_bio,0,60,0.5270450277714323,0.6253582446729365,0.7094139268940167,0.7469879518072289,0.00025
v2_bio,0,61,0.5251911433516832,0.6753450554994801,0.6888911578517459,0.5668449197860963,0.00025
v2_bio,0,62,0.525271170109956,0.6270381965447421,0.7072697569940781,0.754325259515571,0.00025
v2_bio,0,63,0.5259344569663783,0.6387917912421535,0.7102307535225649,0.7123287671232876,0.00025
v2_bio,0,64,0.5217044593581214,0.679871331399946,0.6849091280375741,0.5591397849462365,0.00025
v2_bio,0,65,0.5238684240201112,0.6322041174665612,0.7093118235654482,0.7327586206896551,0.00025
v2_bio,0,66,0.5245317633254757,0.638210431853337,0.7101286501939963,0.6940639269406392,0.00025
v2_bio,0,67,0.5236718220048131,0.6246647336589757,0.7106391668368388,0.75,0.00025
v2_bio,0,68,0.5293354746953584,0.6208211699528481,0.7088013069226057,0.7333333333333333,0.00025
v2_bio,0,69,0.522871264209848,0.6192375866334829,0.7091076169083113,0.7364341085271318,0.00025
v2_bio,0,70,0.5223404951491897,0.6213207648168155,0.7094139268940167,0.7450980392156863,0.00025
v2_bio,0,71,0.5219292153678867,0.6181116649760535,0.7131917500510517,0.732824427480916,0.00025
v2_bio,0,72,0.5210180424658374,0.6289122235122605,0.7115580967939554,0.721030042918455,0.00025
v2_bio,0,73,0.5232884219684618,0.623142678939288,0.7115580967939555,0.7412587412587412,0.00025
v2_bio,0,74,0.5273000948923978,0.6226471478666239,0.7085971002654686,0.7357142857142858,0.00025
v2_bio,0,75,0.5231666714346188,0.6423779150739831,0.7106391668368389,0.6666666666666666,0.00025
v2_bio,0,76,0.5297178551620209,0.6426286365262311,0.7015519705942412,0.6875,0.00025
v2_bio,0,77,0.5245563445535792,0.6206034119449445,0.7089034102511742,0.7410358565737052,0.00025
v2_bio,0,78,0.5279389637650999,0.6229126916002872,0.7119665101082295,0.7394366197183099,0.00025
v2_bio,0,79,0.5249524267493577,0.6265678927673036,0.7098223402082908,0.7508771929824561,0.00025
v2_bio,0,80,0.5239242788669617,0.6248752869183745,0.7122728200939351,0.7394957983193278,0.00025
v2_bio,0,81,0.524003037624225,0.6204845015682391,0.7124770267510722,0.75,0.00025
v2_bio,0,82,0.5235951585840948,0.6721821495549596,0.7073718603226467,0.5543478260869565,0.00025
v2_bio,0,83,0.5210118584970476,0.6202919305260501,0.7145190933224425,0.7469879518072289,0.000125
v2_bio,0,84,0.5206570310244565,0.6277380321749407,0.7118644067796611,0.7341772151898734,0.000125
v2_bio,0,85,0.5220863701695397,0.6238989142043081,0.7129875433939147,0.743801652892562,0.000125
v2_bio,0,86,0.5184615004869962,0.6529329973666822,0.71125178680825,0.6470588235294118,0.000125
v2_bio,0,87,0.5233101279670561,0.6307778998986998,0.7125791300796406,0.7304347826086957,0.000125
v2_bio,0,88,0.5206174708922494,0.6259759456957158,0.7140085766795997,0.7416666666666667,0.000125
v2_bio,0,89,0.5208444071633834,0.6279798241990122,0.7137022666938942,0.7394957983193278,0.000125
v2_bio,0,90,0.5163405893555627,0.61679533109143,0.716459056565244,0.7313432835820896,0.000125
v2_bio,0,91,0.5186730404904566,0.652972309150506,0.7077802736369205,0.6439024390243903,0.000125
v2_bio,0,92,0.5223081231431785,0.6261976488787143,0.7149275066367163,0.7404255319148936,0.000125
v2_bio,0,93,0.518913044778527,0.6186078840227269,0.7140085766795997,0.752,0.000125
v2_bio,0,94,0.5213959546810509,0.615854666600773,0.7144169899938738,0.7191011235955056,0.000125
v2_bio,0,95,0.5229321528969885,0.6158818439464664,0.7183990198080458,0.7413127413127413,0.000125
v2_bio,0,96,0.5211325736557483,0.6154290170811895,0.7176842965080662,0.7413127413127413,0.000125
v2_bio,0,97,0.5216840974783415,0.6213056958136867,0.7165611598938125,0.7468879668049793,0.000125
v2_bio,0,98,0.5205714665386062,0.6267093236173563,0.7155401266081275,0.7341772151898734,0.000125
v2_bio,0,99,0.5184818917759281,0.6226169742755036,0.7168674698795182,0.743801652892562,0.000125
v2_bio,0,100,0.5179931357332563,0.6244273921150473,0.7153359199509904,0.7426160337552743,0.000125
v2_bio,0,101,0.5208669905612211,0.6239939257873232,0.7143148866653052,0.7447698744769874,0.000125
v2_bio,0,102,0.5164947207286469,0.6154584884643555,0.716254849908107,0.7569721115537849,0.000125
v2_bio,0,103,0.5223383807307708,0.618018487199622,0.7170716765366552,0.7540983606557377,0.000125
v2_bio,0,104,0.516644100584057,0.6160290680121426,0.7180927098223403,0.7529411764705882,0.000125
v2_bio,0,105,0.5207180386063501,0.6297659043648943,0.7146211966510109,0.7130434782608696,0.000125
v2_bio,0,106,0.5200512896217373,0.615467140330604,0.7181948131509087,0.735632183908046,0.000125
v2_bio,0,107,0.5196721302435496,0.6280290807657574,0.7186032264651827,0.7248908296943232,6.25e-05
v2_bio,0,108,0.5180597037679812,0.6251238851404902,0.7186032264651827,0.7426160337552743,6.25e-05
v2_bio,0,109,0.5197158885977199,0.6137438982873413,0.7195221564222993,0.7529411764705882,6.25e-05
v2_bio,0,110,0.518005421891376,0.6287833517463646,0.7182969164794772,0.7192982456140351,6.25e-05
v2_bio,0,111,0.5188795448188313,0.6177785360991065,0.7193179497651624,0.7611336032388664,6.25e-05
v2_bio,0,112,0.5207557425807208,0.6192731714960354,0.7186032264651828,0.7540983606557377,6.25e-05
v2_bio,0,113,0.518444090636026,0.6129849704343882,0.7189095364508883,0.735632183908046,6.25e-05
v2_bio,0,114,0.5171679886370871,0.6197562644730753,0.7175821931794977,0.7447698744769874,6.25e-05
v2_bio,0,115,0.516815541549639,0.6173166089983129,0.7199305697365734,0.7550200803212851,6.25e-05
v2_bio,0,116,0.5178192236387845,0.6249116878604415,0.7183990198080458,0.7381974248927039,6.25e-05
v2_bio,0,117,0.5197133805632277,0.6247039339435634,0.7180927098223403,0.7404255319148936,6.25e-05
v2_bio,0,118,0.5155881527703167,0.6130066700835726,0.7191137431080253,0.7413127413127413,6.25e-05
v2_bio,0,119,0.520966651571772,0.6192371216579456,0.7190116397794568,0.7468879668049793,6.25e-05
v2_bio,0,120,0.519039126688069,0.6151453345569212,0.7189095364508883,0.7550200803212851,6.25e-05
v2_bio,0,121,0.5183805315087737,0.6158800931712288,0.7194200530937308,0.7560975609756098,6.25e-05
v2_bio,0,122,0.5176100812151229,0.6178156107812378,0.7185011231366142,0.7520661157024794,6.25e-05
v2_bio,0,123,0.5174517513579617,0.6230334618791419,0.7190116397794568,0.7478991596638656,6.25e-05
v2_bio,0,124,0.5190287083518431,0.6153504101198111,0.7197263630794365,0.752,6.25e-05
v2_bio,0,125,0.5184662430665948,0.6300530409931544,0.7192158464365939,0.7136563876651982,6.25e-05
v2_bio,0,126,0.5183878211253761,0.6206686413703273,0.7196242597508679,0.7478991596638656,6.25e-05
v2_bio,0,127,0.5158235098881583,0.6175838062419227,0.7195221564222993,0.7611336032388664,3.125e-05
v2_bio,0,128,0.5163999814261652,0.6159973263147458,0.7192158464365939,0.7611336032388664,3.125e-05
v2_bio,0,129,0.5173011039471354,0.6172482931791846,0.7210537063508269,0.7611336032388664,3.125e-05
v2_bio,0,130,0.5160847245965385,0.6159316698710123,0.7197263630794364,0.7591836734693878,3.125e-05
v2_bio,0,131,0.5174498905345024,0.6155139201909156,0.7197263630794364,0.7591836734693878,3.125e-05
v2_bio,0,132,0.5195201674677766,0.616644804750509,0.7197263630794364,0.7591836734693878,3.125e-05
v2_bio,0,133,0.5135541160901388,0.6177924521526887,0.7195221564222993,0.7520661157024794,3.125e-05
v2_bio,0,134,0.5183508204281487,0.6132219276618008,0.7192158464365938,0.7559055118110236,3.125e-05
v2_bio,0,135,0.5175482436765572,0.6156045097616775,0.720032673065142,0.7540983606557377,3.125e-05
v2_bio,0,136,0.5151105674611127,0.6191238787636828,0.7199305697365734,0.7468879668049793,3.125e-05
v2_bio,0,137,0.5195556161376396,0.6198632444315288,0.7202368797222789,0.7478991596638656,3.125e-05
v2_bio,0,138,0.5179691756620886,0.6172170164573252,0.7195221564222993,0.7489711934156379,3.125e-05
v2_bio,0,139,0.5163289743394525,0.6180065378027769,0.7206452930365529,0.7520661157024794,3.125e-05
v2_bio,0,140,0.5194561270474339,0.6154568183481397,0.7209516030222585,0.7550200803212851,3.125e-05
v2_bio,0,141,0.5153576688170958,0.6163700042079338,0.7199305697365734,0.7591836734693878,1.5625e-05
v2_bio,0,142,0.5125838467816879,0.6180551704482653,0.720645293036553,0.7468879668049793,1.5625e-05
v2_bio,0,143,0.5163705382519054,0.6145371465540644,0.7191137431080253,0.7530364372469636,1.5625e-05
v2_bio,0,144,0.5163653763690955,0.6194642218784313,0.721053706350827,0.75,1.5625e-05
v2_bio,0,145,0.5148465523828827,0.6172432496179989,0.7203389830508474,0.7540983606557377,1.5625e-05
v2_bio,0,146,0.5152308653610888,0.6192230063291332,0.7208494996936899,0.75,1.5625e-05
v2_bio,0,147,0.5178617580794617,0.61872977403859,0.7209516030222585,0.757201646090535,1.5625e-05
v2_bio,0,148,0.5156482619052407,0.6160588810099891,0.720645293036553,0.7642276422764228,1.5625e-05
v2_bio,0,149,0.5162479329916502,0.6168051667474396,0.72084949969369,0.7540983606557377,1.5625e-05
v2_bio,0,150,0.5156402991021424,0.6161709069019526,0.720645293036553,0.7591836734693878,1.5625e-05
v2_bio,0,151,0.5181153706531306,0.6169004108182233,0.7207473963651215,0.7642276422764228,1.5625e-05
v2_bio,0,152,0.5169056327382828,0.6147648469725652,0.7203389830508475,0.7550200803212851,7.8125e-06
v2_bio,0,153,0.5140682427423925,0.6169145830828159,0.7198284664080048,0.7540983606557377,7.8125e-06
v2_bio,0,154,0.5179457417054457,0.6153590809646531,0.7202368797222789,0.7591836734693878,7.8125e-06
v2_bio,0,155,0.517944287079515,0.6172680119376871,0.7203389830508474,0.7520661157024794,7.8125e-06
v2_bio,0,156,0.516102505967401,0.6176907719664313,0.7202368797222789,0.7520661157024794,7.8125e-06
v2_bio,0,157,0.5150007435703026,0.6172043838311191,0.7200326730651418,0.7520661157024794,7.8125e-06
v2_bio,0,158,0.5141856640760796,0.6171451445242658,0.7208494996936899,0.7520661157024794,7.8125e-06
v2_bio,0,159,0.5146739717995585,0.6166592593216778,0.7205431897079844,0.7540983606557377,7.8125e-06
v2_bio,1,1,0.5603734065590978,0.9478680767230133,0.6534125845460136,0.0,0.001
v2_bio,1,2,0.5595953939457996,0.741290277509547,0.6624308259889322,0.09523809523809523,0.001
v2_bio,1,3,0.5531847244202305,0.7284741164439946,0.6101660176265629,0.7358490566037735,0.001
v2_bio,1,4,0.5497974375411934,0.6472077891601259,0.6685796269727404,0.7241379310344828,0.001
v2_bio,1,5,0.5477717921413029,0.7847461012465444,0.6937897110063539,0.04918032786885246,0.001
v2_bio,1,6,0.5430742589758485,0.6682352141954413,0.6325066612010659,0.7395498392282959,0.001
v2_bio,1,7,0.5435091810679373,0.7778974979077998,0.7035253125640499,0.04878048780487805,0.001
v2_bio,1,8,0.5478232442126949,0.6588982634283417,0.6311744209879073,0.6825396825396826,0.001
v2_bio,1,9,0.5429304595463299,0.6666979932073337,0.6538225046116006,0.7395498392282959,0.001
v2_bio,1,10,0.5418145655013011,0.6544894768824032,0.6956343513014962,0.6039603960396039,0.001
v2_bio,1,11,0.5445543857342126,0.6504084506438146,0.670321787251486,0.6842105263157895,0.001
v2_bio,1,12,0.5420695880367343,0.6906640707556881,0.7032178725148597,0.46706586826347307,0.001
v2_bio,1,13,0.5397211266591451,0.6646410529293231,0.662020905923345,0.6108374384236454,0.001
v2_bio,1,14,0.5381566335626516,0.6725425103410559,0.7149005943840951,0.49101796407185627,0.001
v2_bio,1,15,0.5407403939212742,0.681829210537583,0.7183849149415865,0.425,0.001
v2_bio,1,16,0.5327531714238088,0.747631632866551,0.6604837056773929,0.74375,0.001
v2_bio,1,17,0.5457540148166364,0.6266513890887967,0.7037302725968437,0.7526881720430108,0.001
v2_bio,1,18,0.5408104892980664,0.6629419706354094,0.6413199426111909,0.7322033898305085,0.001
v2_bio,1,19,0.5343140745330717,0.6216452157319482,0.7167452346792377,0.7509578544061303,0.001
v2_bio,1,20,0.5400374024818105,0.7514933828097671,0.7214593154334904,0.11023622047244094,0.001
v2_bio,1,21,0.5357301306493888,0.6512989974140528,0.7058823529411765,0.6,0.001
v2_bio,1,22,0.5389946909095492,0.8668135481687328,0.7180774748923959,0.04838709677419355,0.001
v2_bio,1,23,0.5352481987618939,0.6384000920537692,0.6682721869235501,0.7211895910780669,0.001
v2_bio,1,24,0.5362593666859227,0.6634796341853355,0.6660176265628203,0.6009852216748769,0.001
v2_bio,1,25,0.534942432019201,0.6426949667100289,0.662020905923345,0.717391304347826,0.001
v2_bio,1,26,0.543215029577257,0.6515092754838478,0.6905103504816561,0.6237623762376238,0.001
v2_bio,1,27,0.5336245806886107,0.7164961022524098,0.633941381430621,0.7419354838709677,0.001
v2_bio,1,28,0.5337993721219669,0.6259202031946894,0.7006558721049395,0.7209302325581395,0.001
v2_bio,1,29,0.5313063279619946,0.6946023186640953,0.7284279565484731,0.39215686274509803,0.001
