run,fold,epoch,train_loss,val_loss,val_auc,val_f1,lr
v2_thr05,0,1,0.5760594014546907,0.6541932376463022,0.6522360628956503,0.7272727272727273,0.001
v2_thr05,0,2,0.5530033278800777,0.7264681218275383,0.6388605268531755,0.17777777777777778,0.001
v2_thr05,0,3,0.5463380872312091,0.6569092404189988,0.6873596079232184,0.711864406779661,0.001
v2_thr05,0,4,0.5406965109058505,0.709646476441948,0.6694915254237289,0.28,0.001
v2_thr05,0,5,0.5373857038631288,0.6267514015311626,0.7009393506228303,0.7471698113207547,0.001
v2_thr05,0,6,0.533700874476655,0.6287535055359798,0.7069634470083725,0.7340823970037453,0.001
v2_thr05,0,7,0.5350844483157471,0.6639853567626346,0.6833775781090462,0.6699029126213593,0.001
v2_thr05,0,8,0.536411275964299,0.7693941201736678,0.6624463957525014,0.16296296296296298,0.001
v2_thr05,0,9,0.5319490057916734,0.6187789641802584,0.7100265468654278,0.7224334600760456,0.001
v2_thr05,0,10,0.5275332207415538,0.6371633828575931,0.7146211966510109,0.7247706422018348,0.001
v2_thr05,0,11,0.5334987031752956,0.6818828345531255,0.7005309373085562,0.732484076433121,0.001
v2_thr05,0,12,0.5316527221636911,0.6514484063902898,0.7057382070655503,0.6764705882352942,0.001
v2_thr05,0,13,0.5309461035692807,0.8287357169004222,0.6753114151521339,0.064,0.001
v2_thr05,0,14,0.5323087508571493,0.622310451014125,0.7035940371656116,0.7509293680297398,0.001
v2_thr05,0,15,0.5274662145314346,0.6172960622986751,0.7098223402082908,0.7364341085271318,0.001
v2_thr05,0,16,0.5281439975572451,1.194165168116935,0.5379824382274863,0.0,0.001
v2_thr05,0,17,0.5278418224530987,0.6523770455697283,0.7047171737798652,0.65,0.001
v2_thr05,0,18,0.5244169790386211,1.1076994179493158,0.5110271594853992,0.049586776859504134,0.001
v2_thr05,0,19,0.5275311148680399,0.8083824992772952,0.7144169899938739,0.7398119122257053,0.001
v2_thr05,0,20,0.5508422086190632,0.6225791973854179,0.7097202368797223,0.7407407407407407,0.001
v2_thr05,0,21,0.5252431935664322,0.6154934944798104,0.7141106800081682,0.7445255474452555,0.001
v2_thr05,0,22,0.51946495888835,0.6117153404957026,0.7219726363079437,0.7531380753138075,0.0005
v2_thr05,0,23,0.5197941590110357,0.6074586009504783,0.7210537063508271,0.7469879518072289,0.0005
v2_thr05,0,24,0.5207999664749507,0.6777881840568277,0.7044108637941596,0.7378640776699029,0.0005
v2_thr05,0,25,0.5219200715068777,0.6095351745833212,0.7216663263222381,0.7419354838709677,0.0005
v2_thr05,0,26,0.5217510281735172,0.6453110756565682,0.7055340004084133,0.7075471698113207,0.0005
v2_thr05,0,27,0.5176899596170679,0.6091565089439278,0.7168674698795181,0.7415730337078652,0.0005
v2_thr05,0,28,0.5196670523943772,0.7859224608881556,0.6772513783949357,0.2127659574468085,0.0005
v2_thr05,0,29,0.5187157161317589,0.6071397676989807,0.7181948131509087,0.7441860465116279,0.0005
v2_thr05,0,30,0.5219387630674015,0.6190059149443213,0.7081886869511946,0.7292418772563177,0.0005
v2_thr05,0,31,0.5182025382260849,0.6055392744529307,0.7227894629364918,0.7607843137254902,0.0005
v2_thr05,0,32,0.5174714152290827,0.6047592542657805,0.7260567694506841,0.7372262773722628,0.0005
v2_thr05,0,33,0.5138924015438546,0.6406233180221633,0.7199305697365734,0.6893203883495146,0.0005
v2_thr05,0,34,0.518253587376369,0.609331837934048,0.720236879722279,0.7569721115537849,0.0005
v2_thr05,0,35,0.517886681156192,0.6285549230243436,0.7147232999795793,0.7368421052631579,0.0005
v2_thr05,0,36,0.5197298545636099,0.6158850560733928,0.7225852562793547,0.7375886524822695,0.0005
v2_thr05,0,37,0.5187647936631423,0.6394573467880932,0.7195221564222993,0.6926829268292682,0.0005
v2_thr05,0,38,0.5137994613632783,0.6255843176770566,0.7139064733510312,0.7420814479638009,0.0005
v2_thr05,0,39,0.5159417608115583,0.7813487171533688,0.6754135184807024,0.2361111111111111,0.0005
v2_thr05,0,40,0.5164684077680582,0.8944541209965796,0.6464161731672453,0.10687022900763359,0.0005
v2_thr05,0,41,0.5164729245105331,0.6059627390619534,0.7237083928936083,0.7591836734693878,0.0005
v2_thr05,0,42,0.5128605651457055,0.6452518814238742,0.7051255870941393,0.7214611872146118,0.0005
v2_thr05,0,43,0.5178225278434988,0.6748875195707255,0.693281600980192,0.6224489795918368,0.0005
v2_thr05,0,44,0.5129106473062996,0.605774846243028,0.7268735960792322,0.75,0.00025
v2_thr05,0,45,0.5159901656282504,0.6934786696932209,0.7077802736369206,0.5573770491803278,0.00025
v2_thr05,0,46,0.5118036463581478,0.6255585921937553,0.7280988360220544,0.7440273037542662,0.00025
v2_thr05,0,47,0.5121747950450726,0.6059575507889933,0.7267714927506637,0.7518248175182481,0.00025
v2_thr05,0,48,0.5129289735852361,0.5971965576285747,0.729426179293445,0.7450980392156863,0.00025
v2_thr05,0,49,0.5132092519506826,0.6239898026879154,0.7308556258934041,0.7308970099667774,0.00025
v2_thr05,0,50,0.5123947956316703,0.6988511559975088,0.7003267306514193,0.5621621621621622,0.00025
v2_thr05,0,51,0.5123204492432252,0.619633157454913,0.7239125995507454,0.7372013651877133,0.00025
v2_thr05,0,52,0.5086573370213874,0.6912267291130711,0.7115580967939555,0.5652173913043478,0.00025
v2_thr05,0,53,0.5125071631257956,0.6741673151652018,0.7111496834796814,0.5894736842105263,0.00025
v2_thr05,0,54,0.5117665798179707,0.6047153283114457,0.7257504594649785,0.7557251908396947,0.00025
v2_thr05,0,55,0.5105276634112302,0.638621059816275,0.72564835613641,0.7402597402597403,0.00025
v2_thr05,0,56,0.5159155169441287,0.6061301302554002,0.7259546661221158,0.7468879668049793,0.00025
v2_thr05,0,57,0.5100378276175748,0.6084866262787018,0.7316724525219523,0.75177304964539,0.00025
v2_thr05,0,58,0.5128604456218797,0.5990032129619846,0.7326934858076374,0.7615384615384615,0.00025
v2_thr05,0,59,0.5106087738259801,0.6507218916024735,0.7064529303655299,0.7081339712918661,0.00025
v2_thr05,0,60,0.511723076343117,0.6019935773972848,0.730038799264856,0.7540983606557377,0.00025
v2_thr05,0,61,0.5109639097014959,0.6522899528047932,0.7155401266081274,0.6798029556650246,0.00025
v2_thr05,0,62,0.5119781736595754,0.6413542358436395,0.7276904227077802,0.7450980392156863,0.00025
v2_thr05,0,63,0.5142946763843849,0.6197540890518113,0.7218705329793752,0.7207207207207207,0.00025
v2_thr05,0,64,0.5084866221892592,0.6376925985611493,0.7190116397794568,0.6730769230769231,0.00025
v2_thr05,0,65,0.5095147797698606,0.617140950255133,0.720441086379416,0.7400881057268722,0.00025
v2_thr05,0,66,0.5080487017266668,0.6071600747938773,0.7269756994078007,0.7207207207207207,0.00025
v2_thr05,0,67,0.5070159334882688,0.5951126630033426,0.7380028588931998,0.7518796992481203,0.00025
v2_thr05,0,68,0.5155746909276162,0.5970678021065632,0.7320808658362264,0.7630522088353414,0.00025
v2_thr05,0,69,0.5103277438234214,0.6023053601013487,0.7308556258934041,0.7575757575757576,0.00025
v2_thr05,0,70,0.5091698512815024,0.6108545189473167,0.7356544823361241,0.7448275862068966,0.00025
v2_thr05,0,71,0.5080762027436008,0.6031033340378187,0.7326934858076374,0.7482014388489209,0.00025
v2_thr05,0,72,0.5061056856901476,0.6146204507172998,0.7219726363079436,0.7288888888888889,0.00025
v2_thr05,0,73,0.5103429750381275,0.6216440295698631,0.7303451092505615,0.7432432432432432,0.00025
v2_thr05,0,74,0.5112767885312136,0.6303663277507421,0.7327955891362059,0.7458745874587459,0.00025
v2_thr05,0,75,0.513014969379103,0.6020128904883542,0.7276904227077803,0.7606837606837606,0.00025
v2_thr05,0,76,0.514673914580148,0.6521799552499952,0.720441086379416,0.6532663316582915,0.00025
v2_thr05,0,77,0.509907314781568,0.6077310884769876,0.7261588727792525,0.7467811158798283,0.00025
v2_thr05,0,78,0.5136235266163774,0.611924731316258,0.7313661425362467,0.7482517482517482,0.00025
v2_thr05,0,79,0.5084979384744388,0.6030116769211802,0.734633449050439,0.7581227436823105,0.000125
